,nombre_Municipio,latitud,longitud,categoria,nombre_Lugar,direccion,distancia
1346,San Sebastián de los Reyes,40.5473698,-3.6260586,17114,Gorras Personalizadas Madrid,"Calle Isla de Alegranza, 4",880
1347,San Sebastián de los Reyes,40.5473698,-3.6260586,17114,Sudaderas Personalizadas,"Isla de Alegranza, 4",891
1348,San Sebastián de los Reyes,40.5473698,-3.6260586,17114,Carrefour San Sebastián de los Reyes,Carretera de Burgos N-1,1072
1349,San Sebastián de los Reyes,40.5473698,-3.6260586,17114,Centro Comercial Carrefour San Sebastian de los Reyes,Carretera de Burgos N-1,1151
1350,San Sebastián de los Reyes,40.5473698,-3.6260586,17114,Dolce Vita Shopping Gran Manzana,Avenida de España Nº 17,1206
1351,San Sebastián de los Reyes,40.5473698,-3.6260586,17114,Ribs Megapark,"Autovía A-1, Salida 19, 28703 San Sebastián de los Reyes Comunidad de Madrid",1249
1352,San Sebastián de los Reyes,40.5473698,-3.6260586,17114,Centro Comercial Plaza Norte 2,Avenida del Juncal 15-17,1288
1353,San Sebastián de los Reyes,40.5473698,-3.6260586,17114,Perfumerías Primor - C.C. Plaza Norte 2,"Plaza del Comercio, 11-12",1301
1354,San Sebastián de los Reyes,40.5473698,-3.6260586,17114,Carrefouronline,"Carretera Autovía A-1, Km 14,5",1363
1355,San Sebastián de los Reyes,40.5473698,-3.6260586,13065,El foro Real 52,"Calle Real, 52",65
1356,San Sebastián de los Reyes,40.5473698,-3.6260586,13065,Shamrocks Irish Pub,"Calle de José Murado, 8",187
1357,San Sebastián de los Reyes,40.5473698,-3.6260586,13065,La Nota Rock,"Calle Real, 71",215
1358,San Sebastián de los Reyes,40.5473698,-3.6260586,13065,Aquilon justo,"Mercedes Izquierdo, 10",224
1359,San Sebastián de los Reyes,40.5473698,-3.6260586,13065,Cafes Pozo,"Calle Real, 5",340
1360,San Sebastián de los Reyes,40.5473698,-3.6260586,13065,Gago II,"Avenida Plaza de Toros, 1",377
1361,San Sebastián de los Reyes,40.5473698,-3.6260586,13065,Restaurante el Puente,"Calle Doctor Fleming, 5",455
1362,San Sebastián de los Reyes,40.5473698,-3.6260586,13065,Doner Kebab Esperanza II,"Avenida de España, 24",487
1363,San Sebastián de los Reyes,40.5473698,-3.6260586,13065,Restaurante el Laurel,"Avenida Matapiñoneras, 8",544
1364,San Sebastián de los Reyes,40.5473698,-3.6260586,13065,Tejas Verdes,"Carretera de Burgos, Km 17",571
1365,Santa María de la Alameda,40.5958248,-4.2579208,13065,Asador Cruz Verde,"Carretera S. Lorenzo Escorial, s/n",17
1366,Santa María de la Alameda,40.5958248,-4.2579208,13065,Santamaria,"Avenida Rey Don Juan Carlos I, 23",116
1367,Santa María de la Alameda,40.5958248,-4.2579208,13065,Restaurante Santa María,"Avenida Juan Carlos I, 23",195
1368,Santa María de la Alameda,40.5958248,-4.2579208,13065,Casa Paco,"Carretera las Rozas de Madrid-Ávila M-505, Km 7",307
1369,Santa María de la Alameda,40.5958248,-4.2579208,13065,Bares Rafa,"Calle Juan de Herrera, 1",890
1370,Santorcaz,40.4715789,-3.2335594,13065,Bar Cervecería la Plaza,"Plaza de la Constitución, 4",82
1371,Santorcaz,40.4715789,-3.2335594,13065,El Limite,"Plaza de la Constitucion, 4",90
1372,Santorcaz,40.4715789,-3.2335594,13065,El Caldero Mágico,"Calle Eras de Abajo, 16",380
1373,Los Santos de la Humosa,40.5012957,-3.2566803,16032,Mirador de la Alcarria,28817 Los Santos de la Humosa Comunidad de Madrid,566
1374,Los Santos de la Humosa,40.5012957,-3.2566803,13065,La Hacienda,"Carretera Santos de la Humosa-Meco M-226, Km 0",70
1375,La Serna del Monte,41.0305793,-3.6252636,13065,Bar Tasca,"Calle de los Peligros, 9",46
1376,La Serna del Monte,41.0305793,-3.6252636,13065,Casa rural la Carcava,"Calle del Arroyo, 12",103
1377,La Serna del Monte,41.0305793,-3.6252636,13065,La Barrica de la Serna,"Calle de los Peligros, 45",324
1378,La Serna del Monte,41.0305793,-3.6252636,13065,La Ventanilla,"Peligros, 45",324
1379,La Serna del Monte,41.0305793,-3.6252636,13065,Hostal Castillo de Somosierra,"Carretera Nal 1, Km 81",1804
1380,Serranillos del Valle,40.2044509,-3.8851988,16032,Club Agility ESLON,Serranillos del Valle Comunidad de Madrid,1557
1381,Serranillos del Valle,40.2044509,-3.8851988,13065,Bar Alameda,"Plaza Puente, 8",40
1382,Serranillos del Valle,40.2044509,-3.8851988,13065,Hostal Restaurante Labrat,"Carretera Griñón-Carranque M-415, Km 16",71
1383,Serranillos del Valle,40.2044509,-3.8851988,13065,El Arbero,"Madrid, 38",285
1384,Serranillos del Valle,40.2044509,-3.8851988,13065,Pizzería Salvatore,"Calle de la Fuente, 5",884
1385,Serranillos del Valle,40.2044509,-3.8851988,13065,Restaurante Labrat,"Carretera Navalcarnero-Chinchón, Km 17",1000
1386,Serranillos del Valle,40.2044509,-3.8851988,13065,El Lechal,"Avenida Navalcarnero, 42",1966
1387,Sevilla la Nueva,40.3475422,-4.0275268,16032,Parque de Baena,"Juan De Herrwra, Sevilla la Nueva Comunidad de Madrid",174
1388,Sevilla la Nueva,40.3475422,-4.0275268,16032,Parque Antón Sevillano,28609 Sevilla la Nueva Comunidad de Madrid,400
1389,Sevilla la Nueva,40.3475422,-4.0275268,16032,Parque el Olivar,28609 Sevilla la Nueva Comunidad de Madrid,411
1390,Sevilla la Nueva,40.3475422,-4.0275268,13065,Burguer Cafeteria la Isla,"Travesía de Sevillanos, 2",20
1391,Sevilla la Nueva,40.3475422,-4.0275268,13065,El Pórtico,"Sevillanos, 9",35
1392,Sevilla la Nueva,40.3475422,-4.0275268,13065,El Estanco,"Plaza de España, 7",56
1393,Sevilla la Nueva,40.3475422,-4.0275268,13065,El Museo,"Plaza de España, 14",56
1394,Sevilla la Nueva,40.3475422,-4.0275268,13065,Churro Chef,"Calle General Asensio, 8",116
1395,Sevilla la Nueva,40.3475422,-4.0275268,13065,El Trebol,"Calle Nuestra Señora del Villar, 1",146
1396,Sevilla la Nueva,40.3475422,-4.0275268,13065,Pizzería el Torito,"Calle Mayor, 17",182
1397,Sevilla la Nueva,40.3475422,-4.0275268,13065,El Señorio de Baena,"Calle del General Asensio, 7",195
1398,Sevilla la Nueva,40.3475422,-4.0275268,13065,El hórreo,"Calle de la Constitución, 12",197
1399,Sevilla la Nueva,40.3475422,-4.0275268,13065,Restaurante el Ternasco,"Avenida Guadarrama, 1",1616
1400,Somosierra,41.133207,-3.581478,13065,El Molino de la Acebeda,"Camino de Robregordo, s/n",140
1401,Somosierra,41.133207,-3.581478,13065,La Conce,"Carretera Irún, Km 92,2",218
1402,Soto del Real,40.7534432,-3.7866573,16032,Parque del Rio,Comunidad de Madrid,219
1403,Soto del Real,40.7534432,-3.7866573,16032,Zoco Real,Comunidad de Madrid,318
1404,Soto del Real,40.7534432,-3.7866573,16032,Parque de los burdiales “Un Clásico”,,912
1405,Soto del Real,40.7534432,-3.7866573,16032,Parque infantil Prado de la Iglesia,,1312
1406,Soto del Real,40.7534432,-3.7866573,13065,El Marques,"Plaza Villa, 17",14
1407,Soto del Real,40.7534432,-3.7866573,13065,Corazon de Tiza,"Plaza de la Villa, 2",15
1408,Soto del Real,40.7534432,-3.7866573,13065,El Rincón de la Abuela,"Calle del Rio, 12",29
1409,Soto del Real,40.7534432,-3.7866573,13065,Bar Restaurante la Chopera,"Calle del Río, 1",29
1410,Soto del Real,40.7534432,-3.7866573,13065,Taberna el Rocio,"Calle Real, 5",33
1411,Soto del Real,40.7534432,-3.7866573,13065,Restaurante Gredos,"Calle Real, 14",35
1412,Soto del Real,40.7534432,-3.7866573,13065,Bar Triangulo,"Calle Viñas, 1",36
1413,Soto del Real,40.7534432,-3.7866573,13065,"Nosé, Nosé","Calle Viñas, 1",41
1414,Soto del Real,40.7534432,-3.7866573,13065,Demaría,"Calle Real, 25",60
1415,Soto del Real,40.7534432,-3.7866573,13065,Asador los Pepes,"Calle Real, 8",69
1416,Talamanca de Jarama,40.7454625,-3.5127366,16032,La Chopera,28100 Talamanca de Jarama Comunidad de Madrid,1045
1417,Talamanca de Jarama,40.7454625,-3.5127366,13065,Ceta's,"Calle Arco, 6",76
1418,Talamanca de Jarama,40.7454625,-3.5127366,13065,Bar la Capital,"Calle de los Molinos, 3",86
1419,Talamanca de Jarama,40.7454625,-3.5127366,13065,Complejo la Capea,"Carretera Alcala-Torrelaguna M-103, Km 26",136
1420,Talamanca de Jarama,40.7454625,-3.5127366,13065,La Ración de Xer,"Calle de la Villa, Nº7",138
1421,Talamanca de Jarama,40.7454625,-3.5127366,13065,La Calandria,"Calle de Fuente del Arca, 8-12",228
1422,Talamanca de Jarama,40.7454625,-3.5127366,13065,Mini's,"Calle Campoalbillo, 2",253
1423,Talamanca de Jarama,40.7454625,-3.5127366,13065,Bar Heladeria Sole,"Urbanización Rosario, s/n",331
1424,Talamanca de Jarama,40.7454625,-3.5127366,13065,Calipso Bar Restaurante,"Calle Valdepielagos, 6",404
1425,Talamanca de Jarama,40.7454625,-3.5127366,13065,El Manjar de Talamanca,"Carretera M-103, Km 22,6",975
1426,Talamanca de Jarama,40.7454625,-3.5127366,13065,Restaurante Villa Albadia,Carretera Alcala-Torrelaguna M-103,1293
1427,Tielmes,40.2465011,-3.3136206,13065,Castilla,"Paseo de la Estacion, 2",94
1428,Tielmes,40.2465011,-3.3136206,13065,Panaderia Lidia,"Calle de Cipriano Briceño, 6",130
1429,Tielmes,40.2465011,-3.3136206,13065,Moderno,"Plaza de la Constitución, 10",174
1430,Tielmes,40.2465011,-3.3136206,13065,El Talisman,"Calle Vega, 19",197
1431,Tielmes,40.2465011,-3.3136206,13065,Panaderia Rodriguez del Pozo,"Calle de la Cruz, 35",359
1432,Tielmes,40.2465011,-3.3136206,13065,B.M.I. Iberica,"Carretera Ambite, Km 4",1197
1433,Titulcia,40.1379148,-3.5709978,13065,Panaderia Castillo,"Calle Grande, 17",125
1434,Titulcia,40.1379148,-3.5709978,13065,Mesón Restaurante la Plaza,"Calle Grande, 18",143
1435,Titulcia,40.1379148,-3.5709978,13065,Mesón Restaurante la Plaza,"Calle Grande, 18",143
1436,Titulcia,40.1379148,-3.5709978,13065,El Duende,"Calle Grande, 36",190
1437,Titulcia,40.1379148,-3.5709978,13065,Restaurante Casa Miro,"Calle de la Soledad, 8",207
1438,Titulcia,40.1379148,-3.5709978,13065,El Rincón de Luis,"Calle Grande, 31",214
1439,Titulcia,40.1379148,-3.5709978,13065,Cafeteria Bar Jarama,"Calle Grande, 2",231
1440,Titulcia,40.1379148,-3.5709978,13065,La Cueva de la Luna,"Calle de la Luna, 8",270
1441,Titulcia,40.1379148,-3.5709978,13065,Rico Manzanero c,"Luna, 10",270
1442,Torrejón de Ardoz,40.4587767,-3.4793343,16032,Parque ferrocarril,Avenida de la Costituccion N86,453
1443,Torrejón de Ardoz,40.4587767,-3.4793343,16032,Parque del Agua,28850 Torrejón de Ardoz Comunidad de Madrid,556
1444,Torrejón de Ardoz,40.4587767,-3.4793343,16032,Parque San Isidro,San Isidro Madrid,556
1445,Torrejón de Ardoz,40.4587767,-3.4793343,16032,El Gran Parque,,556
1446,Torrejón de Ardoz,40.4587767,-3.4793343,16032,Parque Veredillas,28850 Torrejón de Ardoz Comunidad de Madrid,561
1447,Torrejón de Ardoz,40.4587767,-3.4793343,16032,Parque 11 de Marzo,"Avenida Madrid, 1",621
1448,Torrejón de Ardoz,40.4587767,-3.4793343,16032,Parque del Norte,,705
1449,Torrejón de Ardoz,40.4587767,-3.4793343,16032,Parque Félix Rodríguez de la Fuente,Comunidad de Madrid,978
1450,Torrejón de Ardoz,40.4587767,-3.4793343,16032,Parque Paseo de la Chopera,,1023
1451,Torrejón de Ardoz,40.4587767,-3.4793343,16032,Parque Girasol,28850 Torrejón de Ardoz Comunidad de Madrid,1121
1452,Torrejón de Ardoz,40.4587767,-3.4793343,17114,Comunidad de Propietarios el Circulo,"Avenida Constitución, 90 Bajo",589
1453,Torrejón de Ardoz,40.4587767,-3.4793343,17114,El Círculo Shopping Mall (C.C. El Círculo),"De la Constitucion, 90",591
1454,Torrejón de Ardoz,40.4587767,-3.4793343,17114,Centro Comercial las Veredillas,"Lisboa, 30",897
1455,Torrejón de Ardoz,40.4587767,-3.4793343,13065,Bar el Gallego,"Calle Soledad, 15",134
1456,Torrejón de Ardoz,40.4587767,-3.4793343,13065,De Tapeo Contigo,"Calle Hospital, 5",137
1457,Torrejón de Ardoz,40.4587767,-3.4793343,13065,Tio de la Bota,"Calle Virgen de la Paloma, 8",163
1458,Torrejón de Ardoz,40.4587767,-3.4793343,13065,Bar los Rafaeles,"Calle Soledad, 12",208
1459,Torrejón de Ardoz,40.4587767,-3.4793343,13065,Restaurante Redondo,"Calle Soledad, 20",234
1460,Torrejón de Ardoz,40.4587767,-3.4793343,13065,Cafeteria Hiedra,"Calle Jaboneria, 34",240
1461,Torrejón de Ardoz,40.4587767,-3.4793343,13065,Dueñas Mendez Julian,"Calle Manuel Sandoval, 5",247
1462,Torrejón de Ardoz,40.4587767,-3.4793343,13065,Flunch,"Carretera Ajalvir, Km 1",262
1463,Torrejón de Ardoz,40.4587767,-3.4793343,13065,Bar Cobo,"Calle de la Cruz, 2",282
1464,Torrejón de Ardoz,40.4587767,-3.4793343,13065,Galeón,"Calle Cervantes, 9",287
1465,Torrejón de Ardoz,40.4587767,-3.4793343,11037,Micoin,"Calle Primavera, 15",1270
1466,Torrejón de Ardoz,40.4587767,-3.4793343,11037,Rent-table Andamios y Maquinaria,"Calle Sierra de Guadarrama Polígono Industrial San Fernando II, 90",1550
1467,Torrejón de Ardoz,40.4587767,-3.4793343,11037,Sumaco Andamios,"Calle de la Sierra de Guadarrama, 90",1550
1468,Torrejón de Ardoz,40.4587767,-3.4793343,11037,Axor Rentals,"Avenida Castilla, 26",1854
1469,Torrejón de la Calzada,40.2006804,-3.7993298,16032,Airsoft el Cortijo,Comunidad de Madrid,1547
1470,Torrejón de la Calzada,40.2006804,-3.7993298,17114,Formecal,"Avenida Doce, 10",1439
1471,Torrejón de la Calzada,40.2006804,-3.7993298,13065,Churreria San Isidro,"Calle Olivar, 3 Bajo",74
1472,Torrejón de la Calzada,40.2006804,-3.7993298,13065,Euro Cater,"Décima Avenida Polígono Industrial las Avenidas, 11",82
1473,Torrejón de la Calzada,40.2006804,-3.7993298,13065,Mesón Casa Pérez,"Calle Real, s/n",86
1474,Torrejón de la Calzada,40.2006804,-3.7993298,13065,Molokai,"Calle Castillo, 1",129
1475,Torrejón de la Calzada,40.2006804,-3.7993298,13065,La Bamba,"Calle Castillo, 1",129
1476,Torrejón de la Calzada,40.2006804,-3.7993298,13065,El Rincón de Carlos,"Griñón, 4",135
1477,Torrejón de la Calzada,40.2006804,-3.7993298,13065,El Asador de Torrejón,"Calle del Castillo, 3",141
1478,Torrejón de la Calzada,40.2006804,-3.7993298,13065,La Casona D'Pedran,"Calle del Castillo, 8",141
1479,Torrejón de la Calzada,40.2006804,-3.7993298,13065,Restaurante Arbillas,"Calle San Sebastián, 1",147
1480,Torrejón de la Calzada,40.2006804,-3.7993298,13065,Los Caballos,"Polígono Industrial las Avenidas, Avenida Sexta, 8",156
1481,Torrejón de la Calzada,40.2006804,-3.7993298,11037,Briko Sur Alquiler de Maquinaria,"Calle Cambroneras, 7",141
1482,Torrejón de Velasco,40.1869283,-3.7769069,16032,Área Infantil,"Calle Francisco Alonso, 28990 Torrejón de Velasco Comunidad de Madrid",321
1483,Torrejón de Velasco,40.1869283,-3.7769069,16032,Parque Provincias,"Calle Cuenca, 28990 Torrejón de Velasco Comunidad de Madrid",326
1484,Torrejón de Velasco,40.1869283,-3.7769069,13065,Casa Goyo,"Plaza de España, 13",49
1485,Torrejón de Velasco,40.1869283,-3.7769069,13065,Gourmet Jiennense,"Alcalde Luis Torrejón, 4",64
1486,Torrejón de Velasco,40.1869283,-3.7769069,13065,El Circulo,Torrejón de Velasco Comunidad de Madrid,116
1487,Torrejón de Velasco,40.1869283,-3.7769069,13065,El Convento de Torrejón de Velasco,"Calle de Mediodía, 3",150
1488,Torrejón de Velasco,40.1869283,-3.7769069,13065,Horno San Martín,"Ronda de Zaragoza, 10",321
1489,Torrejón de Velasco,40.1869283,-3.7769069,13065,Arbillas Bar Restaurante,"Avenida de Carlos I, 24",1909
1490,Torrelaguna,40.8277273,-3.538293,17114,Ruda,"Calle de la Cava, 3",112
1491,Torrelaguna,40.8277273,-3.538293,13065,Bar la Plaza,"Plaza Mayor, 2",21
1492,Torrelaguna,40.8277273,-3.538293,13065,La Travesia,"Travesía de la Plaza, 3",50
1493,Torrelaguna,40.8277273,-3.538293,13065,Cafe Bar Bambu,"Calle del Cardenal Cisneros, 3",59
1494,Torrelaguna,40.8277273,-3.538293,13065,Amore per la pizza,"Calle del Cardenal Cisneros Numero, 8",60
1495,Torrelaguna,40.8277273,-3.538293,13065,Alfolí de la Sal,"Calle de la Estrella, 7",87
1496,Torrelaguna,40.8277273,-3.538293,13065,Casa Moraleda,"Calle Cardenal Cisneros, 15",105
1497,Torrelaguna,40.8277273,-3.538293,13065,La Casa Perdida,"Plaza de la Paz, 6",130
1498,Torrelaguna,40.8277273,-3.538293,13065,Bar Terraza a Donde,"Paseo Varguilla, 7-8",134
1499,Torrelaguna,40.8277273,-3.538293,13065,Mesón Antigua Casa Patata Bar,"Calle Malacuera, 2",135
1500,Torrelaguna,40.8277273,-3.538293,13065,Posada del Camino Real,"San Francisco, 6",203
1501,Torrelodones,40.5762809,-3.928603,16032,Parque JH,,233
1502,Torrelodones,40.5762809,-3.928603,16032,Parque Pradogrande,,1844
1503,Torrelodones,40.5762809,-3.928603,16032,Prado Grande,Prado Madrid,1980
1504,Torrelodones,40.5762809,-3.928603,17114,Iwall Inshop,"Avenida de la Fontanilla, 1",160
1505,Torrelodones,40.5762809,-3.928603,17114,Amel Suenos Infantiles,"Avenida Fontanilla, s/n",160
1506,Torrelodones,40.5762809,-3.928603,17114,Lo Más Bárbaro,"Avenida de la Fontanilla, s/n",1103
1507,Torrelodones,40.5762809,-3.928603,17114,Forum Tlaquepaque,"Avenida de la Fontanilla, s/n",1123
1508,Torrelodones,40.5762809,-3.928603,17114,Comunidad de Propietarios de Locales C.C. Espacio Torrelodones,"Avenida de la Fontanilla, s/n",1135
1509,Torrelodones,40.5762809,-3.928603,13065,La Cocina de Antonia,"Plaza de la Constitución, 9",31
1510,Torrelodones,40.5762809,-3.928603,13065,Cafetería Plaza,"Plaza de la Constitución, 5",35
1511,Torrelodones,40.5762809,-3.928603,13065,La Bernardina,"Calle Real, 1",37
1512,Torrelodones,40.5762809,-3.928603,13065,Restaurante la Mascotte,"Calle Real, 5",39
1513,Torrelodones,40.5762809,-3.928603,13065,Churrería Pastorcito Chocolateria,"Carnicería, 2",50
1514,Torrelodones,40.5762809,-3.928603,13065,Smile At Life,"Calle Real, 2",59
1515,Torrelodones,40.5762809,-3.928603,13065,La Cuchara de Madera,"Calle Real, 2",59
1516,Torrelodones,40.5762809,-3.928603,13065,La Posada,"Real, 4",61
1517,Torrelodones,40.5762809,-3.928603,13065,El Jardín de la Posada,"Calle Real, 4",61
1518,Torrelodones,40.5762809,-3.928603,13065,L'Suite,"Calle Juan Van Halen, 22",67
1519,Torremocha de Jarama,40.8358114,-3.4966866,13065,Asador San Isidro,"Plaza San Isidro, 5",44
1520,Torres de la Alameda,40.4021516,-3.360625,13065,Mayor Pizzeria,"Ronda Santa Susana, 14",149
1521,Torres de la Alameda,40.4021516,-3.360625,13065,Restaurante Caminito,"Calle Sauces N, 2",241
1522,Torres de la Alameda,40.4021516,-3.360625,13065,Pub Velazquez 3 Cafe,"Calle Velázquez N, 3",247
1523,Torres de la Alameda,40.4021516,-3.360625,13065,La Taberna,"Calle de las Escuelas, 3",281
1524,Torres de la Alameda,40.4021516,-3.360625,13065,El Pajar del Moral,"P.º los Pozos, 29",291
1525,Torres de la Alameda,40.4021516,-3.360625,13065,Bar Granada,"Calle Granada, 8",330
1526,Torres de la Alameda,40.4021516,-3.360625,13065,Delicias,"Calle San Juan, 20",427
1527,Torres de la Alameda,40.4021516,-3.360625,13065,El Ricon de Odin,"P.º los Pozos, 19",500
1528,Torres de la Alameda,40.4021516,-3.360625,13065,La Pared,"Madrid, 5",700
1529,Torres de la Alameda,40.4021516,-3.360625,13065,Los Arcos,"Carretera Alcalá de Henares-Loeches, Km 3,3",715
1530,Tres Cantos,40.6065826,-3.7065333,16032,Parque Central,28760 Tres Cantos Comunidad de Madrid,244
1531,Tres Cantos,40.6065826,-3.7065333,16032,Parque Antonio López,28760 Tres Cantos Comunidad de Madrid,542
1532,Tres Cantos,40.6065826,-3.7065333,16032,Parque Infantil Literatos 1,"Sector de los Literatos, 28",606
1533,Tres Cantos,40.6065826,-3.7065333,16032,Parque Central Tres Cantos,Tres Cantos Comunidad de Madrid,666
1534,Tres Cantos,40.6065826,-3.7065333,16032,Bike Park Tres Cantos,Tres Cantos Comunidad de Madrid,676
1535,Tres Cantos,40.6065826,-3.7065333,16032,Parque infantil del castillo,,722
1536,Tres Cantos,40.6065826,-3.7065333,16032,Parque Infantil Descubridores 1,,768
1537,Tres Cantos,40.6065826,-3.7065333,16032,Parque Infantil Pza Constitucion,Tres Cantos Comunidad de Madrid,786
1538,Tres Cantos,40.6065826,-3.7065333,16032,Palmera Saharaui,"Avda del Parque, 28760 Tres Cantos Comunidad de Madrid",865
1539,Tres Cantos,40.6065826,-3.7065333,16032,Parque Infantil Artesanos 2,"Artesanos, 64",1009
1540,Tres Cantos,40.6065826,-3.7065333,17114,Ciudad Tres Cantos,"Avenida de los Labradores, 9-11",820
1541,Tres Cantos,40.6065826,-3.7065333,17114,Centro Comercial la Rotonda,"Plaza del Toro, s/n",908
1542,Tres Cantos,40.6065826,-3.7065333,13065,El Ambigú,"Calle del Sector Literatos No, 34",599
1543,Tres Cantos,40.6065826,-3.7065333,13065,Sarah's Coffee House,"Sector Foresta, 39",660
1544,Tres Cantos,40.6065826,-3.7065333,13065,Confitería Holguera,"Sector Pueblos, 6",757
1545,Tres Cantos,40.6065826,-3.7065333,13065,Seña Bar Restaurante,"Sector de los Pueblos, 36-42",770
1546,Tres Cantos,40.6065826,-3.7065333,13065,La Deliziosa,"Avenida de los Labradores, 9",793
1547,Tres Cantos,40.6065826,-3.7065333,13065,Pub Escorpio,"Sector Pueblos, 38",801
1548,Tres Cantos,40.6065826,-3.7065333,13065,Las Gemelas,"Sector Pueblos, 16",807
1549,Tres Cantos,40.6065826,-3.7065333,13065,El Rincón de Enrique,"Sector Embarcaciones, 35",809
1550,Tres Cantos,40.6065826,-3.7065333,13065,100 Montaditos,"Avenida de los Labradores, 9-11",809
1551,Tres Cantos,40.6065826,-3.7065333,13065,La Sartén,"Sector Pueblos, 2",810
1552,Valdeavero,40.6309749,-3.3329368,13065,Mamma Lucia,"Calle Ancha, 26",1734
1553,Valdeavero,40.6309749,-3.3329368,13065,Casa Calili,"Ancha, 32",1734
1554,Valdelaguna,40.1605777,-3.367827,13065,Cervecería los Tintos,"Plaza del Valle de la Laguna, 3",134
1555,Valdemanco,40.8736636,-3.6636949,13065,La Posada del Grillo,"Plaza Ntra. Sra. del Carmen, 3",141
1556,Valdemanco,40.8736636,-3.6636949,13065,Obrador Sierra de Madrid,"Baile, 15",234
1557,Valdemanco,40.8736636,-3.6636949,13065,Restaurante el Cerrillo,"Calle Desvio, 3",472
1558,Valdemanco,40.8736636,-3.6636949,13065,Hosteleria Martin Cubillo,"Avenida Desvio del, 3",477
1559,Valdemanco,40.8736636,-3.6636949,13065,Asador Roberto,"Avenida del Desvío, 43",481
1560,Valdemorillo,40.5016772,-4.0688878,13065,Bar la Plaza,"Plaza Constitución, 5",50
1561,Valdemorillo,40.5016772,-4.0688878,13065,La Espiga,"Plaza de la Constitución, 13",56
1562,Valdemorillo,40.5016772,-4.0688878,13065,Casa Manolo,"Fuente, 6",113
1563,Valdemorillo,40.5016772,-4.0688878,13065,López Barneo J l,"Calle la Nava, 27",124
1564,Valdemorillo,40.5016772,-4.0688878,13065,La Bodega,"Calle Coches, 5",124
1565,Valdemorillo,40.5016772,-4.0688878,13065,El Alemán,"Calle de la Fuente, 10",135
1566,Valdemorillo,40.5016772,-4.0688878,13065,Cervecería Versalles,"Calle de la Fuente, 10",135
1567,Valdemorillo,40.5016772,-4.0688878,13065,Restaurante Paso Real,"Avenida Plaza de Toros, 1",163
1568,Valdemorillo,40.5016772,-4.0688878,13065,La Bodeguilla,"Calle la Fuente, 18",164
1569,Valdemorillo,40.5016772,-4.0688878,13065,Vanessa,"Calle la Nava, 31",170
1570,Valdemoro,40.1888604,-3.67143,16032,Parque Enrique Tierno Galván,Valdemoro Comunidad de Madrid,487
1571,Valdemoro,40.1888604,-3.67143,16032,Parque Forestal Cerro del Castillo,28343 Valdemoro Comunidad de Madrid,580
1572,Valdemoro,40.1888604,-3.67143,16032,Parque Nuestra Señora de Monserrat,"Paseo de la estacion, 28340 Valdemoro Comunidad de Madrid",626
1573,Valdemoro,40.1888604,-3.67143,16032,Parque de Extremadura,,628
1574,Valdemoro,40.1888604,-3.67143,16032,Parque Enrique Tierno Galván,Comunidad de Madrid,641
1575,Valdemoro,40.1888604,-3.67143,16032,Parque Perros Agility,,793
1576,Valdemoro,40.1888604,-3.67143,16032,Parque Duque de Ahumada,"Calle Libertad Numero, 1",794
1577,Valdemoro,40.1888604,-3.67143,16032,Parque Infantil Hojarasca,,870
1578,Valdemoro,40.1888604,-3.67143,16032,Parque de las Sombras,,872
1579,Valdemoro,40.1888604,-3.67143,16032,Parque de las Víctimas del Terrorismo,28340 Valdemoro Comunidad de Madrid,1002
1580,Valdemoro,40.1888604,-3.67143,17114,Neal Cash Madrid,"Carretera de Andalucia Autovía A-4, Km 24",408
1581,Valdemoro,40.1888604,-3.67143,17114,C. C. el reston,"Avenida Mar Mediterraneo, 3",831
1582,Valdemoro,40.1888604,-3.67143,13065,Salones Lisboa,"Avenida de Andalucia, 5",154
1583,Valdemoro,40.1888604,-3.67143,13065,La Llave,"Calle Osa Menor, 12",165
1584,Valdemoro,40.1888604,-3.67143,13065,Restaurante Ventura,"Avenida Andalucía, Nave, 1",167
1585,Valdemoro,40.1888604,-3.67143,13065,Restaurante Merry City,"Avenida de Andalucia, 11",232
1586,Valdemoro,40.1888604,-3.67143,13065,El Rancho,"San Martín de la Vega, 8",256
1587,Valdemoro,40.1888604,-3.67143,13065,El Palacio del Pollo,"Calle Pozo Chico, 28",299
1588,Valdemoro,40.1888604,-3.67143,13065,Restaurante Casa Jero,"Paseo del Prado, 4",304
1589,Valdemoro,40.1888604,-3.67143,13065,OM Restaurante Hindú,"Paseo de la Estacion, 10",362
1590,Valdemoro,40.1888604,-3.67143,13065,Tomato Kebap y Pizza,"Matadero, 2",408
1591,Valdemoro,40.1888604,-3.67143,13065,La Fontanilla,"Calle Illescas, 2",489
1592,Valdemoro,40.1888604,-3.67143,11037,Reparaciones y Manutencion,"Carretera Autovía A-4, Km 243",344
1593,Valdemoro,40.1888604,-3.67143,11037,Maquinas & Maquinas,"Avenida Pocillos Zade Valmor, 4",1936
1594,Valdeolmos-Alalpardo,40.6385429,-3.4532436,13065,Angel y Marina,"Callejon Jose Antonio, 7",15
1595,Valdepiélagos,40.7610144,-3.4656251,13065,Cafeteria Jamez,"Calle Cubillo, 11",22
1596,Valdetorres de Jarama,40.6956481,-3.5146559,13065,Otoño,"Calle Madrid, 74",14
1597,Valdetorres de Jarama,40.6956481,-3.5146559,13065,American Ribs,"Plaza de José Antonio, 5",92
1598,Valdetorres de Jarama,40.6956481,-3.5146559,13065,Bar el Catalán,"Soto, 2",130
